Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Header Length.1,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,true_label,predicted_label,sample_index
80,27664249,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,27700000.0,0.0,27700000,27700000,27700000,27700000.0,0.0,27700000,27700000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42597
80,558,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,279.0,390.3229432,555,3,558,279.0,390.3229432,555,3,0,0.0,0.0,0,0,0,60,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,60,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42615
80,24778565,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24800000.0,0.0,24800000,24800000,24800000,24800000.0,0.0,24800000,24800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44188
80,24547632,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24500000.0,0.0,24500000,24500000,24500000,24500000.0,0.0,24500000,24500000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44189
80,24558055,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44190
80,23869434,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23900000.0,0.0,23900000,23900000,23900000,23900000.0,0.0,23900000,23900000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44191
80,23873513,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23900000.0,0.0,23900000,23900000,23900000,23900000.0,0.0,23900000,23900000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44192
80,23674231,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23700000.0,0.0,23700000,23700000,23700000,23700000.0,0.0,23700000,23700000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44193
80,23827155,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23800000.0,0.0,23800000,23800000,23800000,23800000.0,0.0,23800000,23800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44194
80,22772730,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22800000.0,0.0,22800000,22800000,22800000,22800000.0,0.0,22800000,22800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44199
80,22763714,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22800000.0,0.0,22800000,22800000,22800000,22800000.0,0.0,22800000,22800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44200
80,22779612,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22800000.0,0.0,22800000,22800000,22800000,22800000.0,0.0,22800000,22800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44201
80,22781033,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22800000.0,0.0,22800000,22800000,22800000,22800000.0,0.0,22800000,22800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44202
80,28141206,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,28100000.0,0.0,28100000,28100000,28100000,28100000.0,0.0,28100000,28100000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44204
80,574,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,287.0,400.2224382,570,4,574,287.0,400.2224382,570,4,0,0.0,0.0,0,0,0,60,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,60,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44245
80,21271089,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,21300000.0,0.0,21300000,21300000,21300000,21300000.0,0.0,21300000,21300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,44882
